,latitude,longitude,hour_of_day,day_of_week,Month,parent_incident_type,Council Districts
8492,42.8982389135746,-78.8829835659167,23.0,Tuesday,9.0,Theft,5.0
8493,42.8969625058553,-78.8186001928518,21.0,Tuesday,5.0,Assault,5.0
8494,42.8847220197671,-78.87896298903041,10.0,Wednesday,11.0,Theft,4.0
8495,42.9417655512227,-78.9000754758502,11.0,Sunday,10.0,Assault,1.0
8496,42.870959,-78.851782,18.0,Sunday,12.0,Breaking & Entering,5.0
8497,42.9069481,-78.8146157,12.0,Saturday,7.0,Breaking & Entering,2.0
8498,42.931130419285495,-78.8409852789282,19.0,Saturday,8.0,Assault,9.0
8499,42.91521924511979,-78.87399436067409,16.0,Thursday,9.0,Theft,7.0
8500,42.8556938558254,-78.83183247045609,11.0,Thursday,8.0,Assault,2.0
8501,42.9078737604733,-78.8707870772213,23.0,Wednesday,11.0,Theft,4.0
8502,42.8662149071869,-78.8262794283362,2.0,Friday,1.0,Theft,2.0
8503,42.910962899999994,-78.8642146,14.0,Saturday,1.0,Theft of Vehicle,4.0
8504,42.892527724664504,-78.82679317331441,10.0,Saturday,12.0,Breaking & Entering,5.0
8505,42.9483147388667,-78.8248465515286,13.0,Thursday,12.0,Theft,8.0
8506,42.9042748557788,-78.8118722565148,12.0,Monday,12.0,Theft,2.0
8507,42.892890476896206,-78.8714638353497,23.0,Tuesday,1.0,Assault,4.0
8508,42.920355073677705,-78.82469998616409,21.0,Thursday,2.0,Breaking & Entering,9.0
8509,42.9312894023097,-78.8180960094716,6.0,Saturday,11.0,Assault,9.0
8510,42.963748047288,-78.8985443658341,20.0,Tuesday,8.0,Breaking & Entering,1.0
8511,42.9536376,-78.8357195999999,9.0,Thursday,10.0,Breaking & Entering,8.0
8512,42.9534171,-78.823775,9.0,Friday,6.0,Theft,8.0
8513,42.9446755694353,-78.8789882594442,1.0,Saturday,3.0,Breaking & Entering,1.0
8514,42.8866700587687,-78.87900960508921,15.0,Tuesday,2.0,Assault,4.0
8515,42.8935784898945,-78.847882018429,8.0,Friday,10.0,Theft,4.0
8516,42.9452653338896,-78.813331051332,14.0,Thursday,4.0,Theft,8.0
8517,42.916931208856894,-78.82184937822491,23.0,Thursday,12.0,Assault,9.0
8518,42.842602525058496,-78.82025819667241,23.0,Wednesday,11.0,Assault,6.0
8519,42.917902614652704,-78.8867374366791,23.0,Friday,4.0,Theft of Vehicle,3.0
8520,42.929652046204794,-78.81368368886541,10.0,Friday,7.0,Robbery,9.0
8521,42.88538,-78.849654,1.0,Monday,1.0,Assault,4.0
8522,42.9199062074473,-78.88652326350059,16.0,Thursday,12.0,Breaking & Entering,3.0
8523,42.8951865,-78.8253235,0.0,Tuesday,8.0,Theft,5.0
8524,42.9462256772514,-78.81333462652091,3.0,Sunday,11.0,Robbery,8.0
8525,42.9412539222961,-78.8020747142996,14.0,Tuesday,3.0,Theft,8.0
8526,42.883621000964396,-78.821609081803,14.0,Saturday,8.0,Breaking & Entering,5.0
8527,42.9192346,-78.87670059999991,8.0,Saturday,6.0,Theft,7.0
8528,42.9069496675746,-78.8318516235817,21.0,Thursday,7.0,Theft of Vehicle,5.0
8529,42.928805074428794,-78.84993702635,2.0,Saturday,11.0,Theft,9.0
8530,42.9179205203014,-78.8691164661062,7.0,Monday,12.0,Breaking & Entering,7.0
8531,42.9048472501836,-78.8137779395195,10.0,Sunday,2.0,Theft,2.0
8532,42.947695108944394,-78.8193535685527,1.0,Sunday,4.0,Breaking & Entering,8.0
8533,42.9346884119685,-78.8326726470706,14.0,Wednesday,4.0,Theft,9.0
8534,42.959028280478705,-78.8986697031543,0.0,Thursday,2.0,Assault,1.0
8535,42.884667046353,-78.87900003923079,23.0,Sunday,9.0,Theft,4.0
8536,42.9454996694315,-78.8677873791562,0.0,Friday,8.0,Theft of Vehicle,7.0
8537,42.8869045464601,-78.8731524204257,23.0,Saturday,12.0,Theft,4.0
8538,42.9540482899965,-78.90357508000109,0.0,Wednesday,10.0,Theft,1.0
8539,42.9302842563871,-78.8131259412962,15.0,Wednesday,9.0,Assault,8.0
8540,42.882473775917,-78.85615500517291,0.0,Monday,5.0,Theft,4.0
8541,42.9300366233817,-78.8738026435857,18.0,Thursday,3.0,Theft,7.0
8542,42.9387718884916,-78.90110580052558,23.0,Wednesday,12.0,Theft of Vehicle,1.0
8543,42.916029689510204,-78.8681371066302,1.0,Friday,7.0,Theft,4.0
8544,42.894357899999996,-78.857794,3.0,Sunday,12.0,Assault,4.0
8545,42.8689777602076,-78.83024440819429,0.0,Friday,11.0,Breaking & Entering,2.0
8546,42.9222186021373,-78.8257899858669,21.0,Wednesday,6.0,Assault,9.0
8547,42.8691750979353,-78.8637063153755,18.0,Monday,5.0,Assault,5.0
8548,42.9116141679127,-78.8886103653928,12.0,Monday,8.0,Assault,3.0
8549,42.902498003312296,-78.8806528143654,23.0,Saturday,12.0,Theft of Vehicle,4.0
8550,42.940872399999996,-78.8994943,22.0,Wednesday,6.0,Assault,1.0
8551,42.9208062,-78.88478459999999,9.0,Tuesday,3.0,Theft,3.0
8552,42.9018996778271,-78.83242850939371,5.0,Wednesday,3.0,Theft,5.0
8553,42.954838,-78.9049984999999,3.0,Tuesday,12.0,Breaking & Entering,1.0
8554,42.896963899999996,-78.8908539999999,12.0,Monday,6.0,Breaking & Entering,4.0
8555,42.9413816612347,-78.8069676154843,13.0,Monday,8.0,Theft of Vehicle,8.0
8556,42.9317957636962,-78.8119366438421,1.0,Tuesday,5.0,Theft,8.0
8557,42.848329467198205,-78.8240091655074,7.0,Thursday,9.0,Breaking & Entering,6.0
8558,42.912666336763394,-78.8142550240394,21.0,Saturday,7.0,Assault,2.0
8559,42.8908375253706,-78.8802609525476,2.0,Tuesday,10.0,Theft of Vehicle,5.0
8560,42.9436836326907,-78.808432532217,0.0,Tuesday,8.0,Breaking & Entering,8.0
8561,42.889762888240796,-78.8485747109829,15.0,Saturday,4.0,Breaking & Entering,4.0
8562,42.889352315219604,-78.87088763352921,18.0,Wednesday,2.0,Theft,4.0
8563,42.9592326304547,-78.9041249725527,23.0,Saturday,7.0,Assault,1.0
8564,42.893163057607104,-78.8374685702762,12.0,Sunday,8.0,Theft,5.0
8565,42.899701799999995,-78.8779387,22.0,Monday,10.0,Assault,5.0
8566,42.9531585057543,-78.8877697081183,0.0,Thursday,1.0,Theft,1.0
8567,42.9083591,-78.89193590000001,0.0,Friday,11.0,Theft,3.0
8568,42.9436242931814,-78.9026246870571,4.0,Saturday,1.0,Assault,1.0
8569,42.932661700000004,-78.85272950000001,12.0,Tuesday,6.0,Theft,7.0
8570,42.9289948940104,-78.8943344388716,18.0,Friday,2.0,Theft,1.0
8571,42.8737389276373,-78.8711508898555,22.0,Friday,9.0,Theft,5.0
8572,42.89519719227871,-78.84796357549371,4.0,Tuesday,7.0,Theft,4.0
8573,42.9471227641027,-78.87698304967209,11.0,Wednesday,8.0,Theft,1.0
8574,42.9468435056425,-78.8061656806907,3.0,Saturday,10.0,Assault,8.0
8575,42.900309407376795,-78.867280977628,6.0,Wednesday,1.0,Theft,4.0
8576,42.914945535183705,-78.8512211894937,15.0,Thursday,4.0,Theft of Vehicle,9.0
8577,42.9110336353604,-78.82100540672141,0.0,Thursday,2.0,Theft,5.0
8578,42.8882835122871,-78.8592031127065,6.0,Monday,1.0,Theft,4.0
8579,42.9086706,-78.8862521,0.0,Saturday,1.0,Theft,3.0
8580,42.876389300826396,-78.8532181987261,23.0,Sunday,12.0,Theft,5.0
8581,42.9389299,-78.832375,16.0,Monday,1.0,Assault,9.0
8582,42.9545942,-78.82886309999991,12.0,Thursday,7.0,Breaking & Entering,8.0
8583,42.886732863413,-78.8535991113437,0.0,Tuesday,9.0,Assault,4.0
8584,42.883730562760704,-78.8803761159076,8.0,Saturday,6.0,Theft,5.0
8585,42.8900877775449,-78.8384261596716,12.0,Thursday,11.0,Theft,5.0
8586,42.935784085744,-78.8457846531808,0.0,Monday,6.0,Theft,7.0
8587,42.9549629,-78.9017954999999,11.0,Friday,7.0,Breaking & Entering,1.0
8588,42.889493609232105,-78.83413241581671,20.0,Thursday,4.0,Theft,5.0
8589,42.851313671056296,-78.8271533322399,9.0,Friday,9.0,Theft,6.0
8590,42.894762,-78.817978,13.0,Friday,12.0,Breaking & Entering,5.0
8591,42.8821788027771,-78.8646606585585,14.0,Wednesday,1.0,Theft,4.0
8592,42.89114928203,-78.8654850738491,1.0,Sunday,11.0,Theft,4.0
8593,42.9302979,-78.81333609999999,0.0,Thursday,3.0,Theft of Vehicle,8.0
8594,42.9170027525524,-78.8137112322966,10.0,Wednesday,3.0,Assault,5.0
8595,42.884667046353,-78.87900003923079,17.0,Friday,11.0,Assault,4.0
8596,42.9071546439621,-78.88369861953291,23.0,Monday,7.0,Theft of Vehicle,3.0
8597,42.9330692880167,-78.8198578396825,0.0,Sunday,8.0,Assault,9.0
8598,42.8428969332864,-78.8103781180715,15.0,Sunday,12.0,Assault,6.0
8599,42.898305461066705,-78.81935171693159,15.0,Monday,3.0,Robbery,5.0
8600,42.8851405440801,-78.8539652901423,0.0,Thursday,10.0,Theft,4.0
8601,42.9152497527711,-78.8834392820834,0.0,Monday,6.0,Theft,3.0
8602,42.9115897546739,-78.8660635713231,11.0,Tuesday,12.0,Theft,4.0
8603,42.8934899798959,-78.87310861871009,1.0,Sunday,8.0,Theft,4.0
8604,42.9016000418404,-78.8314195845035,18.0,Sunday,7.0,Breaking & Entering,5.0
8605,42.959973668672106,-78.90405410592071,12.0,Tuesday,5.0,Breaking & Entering,1.0
8606,42.9398390332554,-78.82350631251309,8.0,Monday,3.0,Theft,8.0
8607,42.921018824832395,-78.8911582116179,10.0,Friday,10.0,Assault,3.0
8608,42.926837979884404,-78.8799484067353,19.0,Thursday,7.0,Theft,7.0
8609,42.8806379839603,-78.8432375627306,16.0,Saturday,3.0,Theft,5.0
8610,42.9144420106559,-78.8879897018707,6.0,Thursday,8.0,Robbery,3.0
8611,42.915992722352904,-78.8492844825422,7.0,Friday,9.0,Assault,9.0
8612,42.917516064785104,-78.8771410862406,19.0,Sunday,5.0,Theft,7.0
8613,42.9193298044519,-78.8865951045978,14.0,Monday,7.0,Assault,3.0
8614,42.8705602825921,-78.8343541786148,8.0,Saturday,5.0,Assault,2.0
8615,42.9058503,-78.8353607999999,0.0,Sunday,10.0,Breaking & Entering,9.0
8616,42.8948272229777,-78.82930258011741,6.0,Tuesday,12.0,Theft of Vehicle,5.0
8617,42.95339550377889,-78.90151721541442,18.0,Friday,12.0,Breaking & Entering,1.0
8618,42.903594224075704,-78.8091824057807,8.0,Saturday,4.0,Breaking & Entering,2.0
8619,42.9236741045399,-78.825198313636,19.0,Wednesday,1.0,Theft of Vehicle,9.0
8620,42.886160013025204,-78.87460416518171,14.0,Sunday,7.0,Assault,4.0
8621,42.902257524211,-78.87815099781909,0.0,Tuesday,11.0,Theft,5.0
8622,42.937951316022,-78.8208474906815,17.0,Saturday,4.0,Assault,8.0
8623,42.90034854203039,-78.8841880902578,11.0,Saturday,10.0,Theft,4.0
8624,42.8842360757635,-78.8291858752751,0.0,Wednesday,12.0,Theft,5.0
8625,42.9270915201229,-78.8041902187705,19.0,Friday,6.0,Assault,8.0
8626,42.902719,-78.876654,13.0,Monday,1.0,Theft of Vehicle,4.0
8627,42.9546492754086,-78.8266270036508,5.0,Saturday,5.0,Breaking & Entering,8.0
8628,42.9346181124401,-78.8396554755095,12.0,Monday,8.0,Theft,9.0
8629,42.8854451,-78.8787452999999,19.0,Monday,1.0,Theft,4.0
8630,42.921821,-78.851096,13.0,Thursday,12.0,Breaking & Entering,9.0
8631,42.89934279999999,-78.8772913,4.0,Sunday,12.0,Theft of Vehicle,5.0
8632,42.89424520000001,-78.8485162,0.0,Tuesday,10.0,Theft of Vehicle,4.0
8633,42.954418930366295,-78.87795160736479,11.0,Saturday,1.0,Theft,1.0
8634,42.912916499999994,-78.84281709999999,23.0,Saturday,5.0,Theft of Vehicle,4.0
8635,42.9204288169731,-78.82873237591721,0.0,Thursday,10.0,Theft,9.0
8636,42.929694035295206,-78.8894464350223,10.0,Wednesday,8.0,Breaking & Entering,1.0
8637,42.9097262599621,-78.8537368768365,17.0,Friday,4.0,Theft,4.0
8638,42.8841887,-78.8785236,11.0,Monday,9.0,Breaking & Entering,4.0
8639,42.903498572963706,-78.8964456933976,22.0,Monday,6.0,Theft,3.0
8640,42.890771799999996,-78.87583559999999,16.0,Friday,5.0,Assault,4.0
8641,42.8952852290047,-78.8066517021133,14.0,Saturday,7.0,Theft,2.0
8642,42.914391200000004,-78.8767448999999,15.0,Thursday,1.0,Theft,7.0
8643,42.958015247473405,-78.907704918064,8.0,Monday,5.0,Breaking & Entering,1.0
8644,42.9164540379762,-78.85148904680041,3.0,Wednesday,7.0,Assault,9.0
8645,42.956539298032105,-78.89578057553821,15.0,Saturday,5.0,Assault,1.0
8646,42.938868949493,-78.8149130962036,11.0,Wednesday,5.0,Assault,9.0
8647,42.9389733224818,-78.84299728711841,17.0,Sunday,10.0,Breaking & Entering,7.0
8648,42.9176840880468,-78.82913214288321,18.0,Tuesday,7.0,Breaking & Entering,9.0
8649,42.924353557873204,-78.81508273995479,7.0,Thursday,8.0,Breaking & Entering,2.0
8650,42.908900216097,-78.8771748164945,2.0,Friday,8.0,Theft,3.0
8651,42.932530068196996,-78.8151880778288,11.0,Wednesday,5.0,Breaking & Entering,9.0
8652,42.885895059598,-78.8708715752243,11.0,Thursday,6.0,Theft,4.0
8653,42.8961721,-78.8539332,2.0,Sunday,12.0,Assault,4.0
8654,42.892302147448,-78.8762377105742,0.0,Tuesday,12.0,Robbery,4.0
8655,42.899941399999996,-78.85175809999998,15.0,Friday,2.0,Breaking & Entering,4.0
8656,42.913634006455496,-78.8106002793954,3.0,Wednesday,10.0,Theft of Vehicle,2.0
8657,42.935556012384794,-78.8374187606471,22.0,Sunday,6.0,Assault,9.0
8658,42.89463,-78.830062,18.0,Wednesday,5.0,Theft of Vehicle,5.0
8659,42.9225888569375,-78.8676072837744,8.0,Friday,5.0,Theft,7.0
8660,42.9280212972681,-78.889064763431,18.0,Monday,7.0,Robbery,1.0
8661,42.906449517936394,-78.8585749127643,23.0,Tuesday,1.0,Assault,4.0
8662,42.9159432,-78.8033313,0.0,Saturday,8.0,Theft,2.0
8663,42.8466971565307,-78.8303048121926,8.0,Wednesday,5.0,Assault,6.0
8664,42.9251524574992,-78.82677225638601,0.0,Saturday,4.0,Assault,9.0
8665,42.928574219439895,-78.81748827077871,1.0,Friday,10.0,Theft,9.0
8666,42.9275789113734,-78.87991462314191,4.0,Friday,3.0,Theft,7.0
8667,42.892447832304796,-78.8835526069635,22.0,Monday,7.0,Breaking & Entering,5.0
8668,42.923654371269,-78.8079488997442,1.0,Wednesday,10.0,Breaking & Entering,8.0
8669,42.919412200000004,-78.80246120000001,23.0,Friday,1.0,Theft of Vehicle,2.0
8670,42.9528935555465,-78.8735739268842,23.0,Friday,12.0,Assault,1.0
8671,42.9094084,-78.8772771,22.0,Friday,3.0,Assault,3.0
8672,42.9097198,-78.8984268,19.0,Saturday,2.0,Theft,3.0
8673,42.9182853945119,-78.89741654340891,22.0,Friday,2.0,Theft,3.0
8674,42.8952351999999,-78.8384191999999,18.0,Sunday,12.0,Assault,5.0
8675,42.8368900270918,-78.8092376071862,18.0,Tuesday,1.0,Assault,6.0
8676,42.8449426352083,-78.81646368228829,22.0,Tuesday,10.0,Assault,6.0
8677,42.890249302034505,-78.8742502456378,23.0,Saturday,11.0,Robbery,4.0
8678,42.903593117414296,-78.8232162703004,11.0,Wednesday,11.0,Theft,5.0
8679,42.9464234881823,-78.8104594140987,22.0,Friday,9.0,Theft,8.0
8680,42.8932986208854,-78.8834820978854,0.0,Sunday,9.0,Robbery,5.0
8681,42.9125795719181,-78.88671132439879,14.0,Saturday,8.0,Breaking & Entering,3.0
8682,42.8822071522151,-78.8752571717025,14.0,Thursday,10.0,Robbery,5.0
8683,42.9011987754814,-78.87370455667849,23.0,Friday,5.0,Theft,5.0
8684,42.9467813521906,-78.8482217799716,18.0,Sunday,7.0,Theft,7.0
8685,42.913180703665205,-78.8771578213688,0.0,Sunday,4.0,Theft of Vehicle,3.0
8686,42.937077605342495,-78.8050101342547,16.0,Thursday,11.0,Assault,8.0
8687,42.95421760000001,-78.88993549999991,8.0,Tuesday,11.0,Assault,1.0
8688,42.9408100401084,-78.8668321252135,19.0,Friday,10.0,Assault,7.0
8689,42.941322693082796,-78.8353510460095,17.0,Tuesday,9.0,Theft,9.0
8690,42.890366606196295,-78.8819752354912,18.0,Tuesday,12.0,Theft,5.0
8691,42.927676262656796,-78.8515750587372,21.0,Tuesday,7.0,Assault,7.0
8692,42.9225526557826,-78.8921739073574,12.0,Wednesday,9.0,Breaking & Entering,3.0
8693,42.9191732989258,-78.8937997033691,8.0,Sunday,3.0,Theft of Vehicle,3.0
8694,42.8851405440801,-78.8539652901423,22.0,Sunday,11.0,Robbery,4.0
8695,42.9110218276972,-78.81335299824059,1.0,Friday,7.0,Breaking & Entering,2.0
8696,42.90972,-78.878359,22.0,Wednesday,7.0,Robbery,3.0
8697,42.9101082489106,-78.8304085191379,17.0,Monday,12.0,Theft,5.0
8698,42.8996538598638,-78.8547378673922,5.0,Tuesday,9.0,Assault,4.0
8699,42.9038008,-78.8502142999999,20.0,Sunday,9.0,Assault,4.0
8700,42.910548600000006,-78.80806650000001,7.0,Wednesday,3.0,Theft,2.0
8701,42.905372473541796,-78.81183898581541,0.0,Saturday,8.0,Breaking & Entering,2.0
8702,42.8864467999999,-78.8783689,14.0,Saturday,9.0,Breaking & Entering,4.0
8703,42.883773334455704,-78.87440637640091,14.0,Wednesday,10.0,Robbery,4.0
8704,42.9496206270207,-78.8300809252498,13.0,Thursday,12.0,Theft,8.0
8705,42.902022639714396,-78.8388859123178,20.0,Thursday,10.0,Robbery,5.0
8706,42.9398390332554,-78.82350631251309,15.0,Monday,11.0,Theft,8.0
8707,42.898709000000004,-78.8097702,23.0,Tuesday,5.0,Theft,2.0
8708,42.9215362646941,-78.82406990280509,0.0,Tuesday,1.0,Theft,9.0
8709,42.9131746149969,-78.82064033452959,6.0,Tuesday,8.0,Theft,5.0
8710,42.917929,-78.85526180000001,22.0,Monday,9.0,Theft of Vehicle,9.0
8711,42.884902099558296,-78.87291916962029,18.0,Sunday,6.0,Robbery,4.0
8712,42.9216861214885,-78.8773849102065,19.0,Sunday,5.0,Assault,7.0
8713,42.914847338228896,-78.8075436031581,1.0,Monday,9.0,Theft of Vehicle,2.0
8714,42.8894934115981,-78.80778759086209,20.0,Saturday,5.0,Theft,2.0
8715,42.915218390240895,-78.88493237462629,2.0,Wednesday,1.0,Assault,3.0
8716,42.904414637418206,-78.8488241378946,19.0,Monday,2.0,Breaking & Entering,4.0
8717,42.883820397384795,-78.855265446296,3.0,Sunday,7.0,Theft,4.0
8718,42.9584077938741,-78.8845455074004,0.0,Sunday,5.0,Theft,1.0
8719,42.923939700000005,-78.8173590999999,10.0,Sunday,12.0,Breaking & Entering,9.0
8720,42.954275063647096,-78.8697702374958,15.0,Friday,7.0,Theft of Vehicle,1.0
8721,42.8966927,-78.836451,1.0,Wednesday,9.0,Theft of Vehicle,5.0
8722,42.917783,-78.823403,0.0,Saturday,9.0,Theft,9.0
8723,42.9032669578364,-78.8803952420635,22.0,Friday,5.0,Breaking & Entering,4.0
8724,42.8900372468887,-78.8820109624357,3.0,Sunday,9.0,Theft,5.0
8725,42.914102,-78.81602,8.0,Monday,9.0,Breaking & Entering,5.0
8726,42.942064744910795,-78.8219837223823,18.0,Tuesday,7.0,Theft,8.0
8727,42.9296658105395,-78.8067385264648,20.0,Friday,2.0,Theft of Vehicle,8.0
8728,42.9235277938392,-78.8537972286856,0.0,Friday,10.0,Breaking & Entering,9.0
8729,42.8414998519781,-78.8227149068841,2.0,Sunday,5.0,Theft,6.0
8730,42.9398390332554,-78.82350631251309,13.0,Thursday,10.0,Theft,8.0
8731,42.914871999999995,-78.8406974999999,0.0,Sunday,2.0,Theft,9.0
8732,42.8716795072719,-78.81085663920979,22.0,Saturday,6.0,Theft,2.0
8733,42.9184103074479,-78.8096098391503,0.0,Sunday,11.0,Breaking & Entering,2.0
8734,42.858182142093504,-78.80953898840079,19.0,Tuesday,4.0,Assault,6.0
8735,42.947545936166,-78.8724282818499,12.0,Saturday,4.0,Theft,1.0
8736,42.925879412837205,-78.8896889095683,5.0,Friday,9.0,Robbery,3.0
8737,42.9097262599621,-78.8537368768365,20.0,Tuesday,4.0,Theft,4.0
8738,42.923055123866895,-78.8676840992137,18.0,Monday,7.0,Theft,7.0
8739,42.9195374,-78.8772975999999,0.0,Wednesday,3.0,Theft,7.0
8740,42.9164725486646,-78.8879623726201,10.0,Friday,9.0,Breaking & Entering,3.0
8741,42.911163961240604,-78.8242908317775,20.0,Sunday,6.0,Assault,5.0
8742,42.912968817564604,-78.8271722554361,12.0,Monday,6.0,Assault,9.0
8743,42.89331303922,-78.88840813095891,4.0,Saturday,9.0,Breaking & Entering,4.0
8744,42.915217134649,-78.8404710014615,10.0,Wednesday,8.0,Breaking & Entering,9.0
8745,42.9303177,-78.81330320000001,13.0,Monday,8.0,Theft,8.0
8746,42.9012920830241,-78.86933823651441,7.0,Tuesday,10.0,Theft,5.0
8747,42.8763855866484,-78.84295856225009,0.0,Thursday,2.0,Theft,5.0
8748,42.9289948940104,-78.8943344388716,21.0,Saturday,7.0,Assault,1.0
8749,42.914085792140796,-78.8979551726205,23.0,Thursday,11.0,Assault,3.0
8750,42.928805074428794,-78.84993702635,8.0,Friday,8.0,Theft,9.0
8751,42.9176840880468,-78.82913214288321,4.0,Wednesday,2.0,Assault,9.0
8752,42.9019677147866,-78.873446903261,13.0,Wednesday,11.0,Theft,5.0
8753,42.9578618570638,-78.872812781697,18.0,Tuesday,7.0,Theft,1.0
8754,42.8706310792995,-78.863004124832,15.0,Monday,7.0,Theft of Vehicle,5.0
8755,42.941656191273104,-78.8068939148725,21.0,Tuesday,8.0,Theft,8.0
8756,42.89114928203,-78.8654850738491,13.0,Wednesday,3.0,Theft,4.0
8757,42.8547061,-78.8316504,3.0,Thursday,11.0,Assault,2.0
8758,42.8891291838177,-78.8115924407834,20.0,Thursday,8.0,Theft,2.0
8759,42.856502963398,-78.8122554488796,19.0,Monday,11.0,Theft,6.0
8760,42.91090843828329,-78.8011834744922,10.0,Wednesday,2.0,Assault,2.0
8761,42.919037000219795,-78.84989490965,0.0,Thursday,10.0,Theft,9.0
8762,42.9530035318369,-78.8263590432181,21.0,Friday,9.0,Theft,8.0
8763,42.9047934053485,-78.8265428348653,12.0,Sunday,6.0,Theft,5.0
8764,42.914991869990295,-78.8875817696418,9.0,Monday,4.0,Theft,3.0
8765,42.89156129999999,-78.8347029999999,0.0,Tuesday,9.0,Breaking & Entering,5.0
8766,42.9304499352842,-78.8126037925587,23.0,Saturday,12.0,Assault,8.0
8767,42.914858755086705,-78.84121612969109,1.0,Saturday,5.0,Breaking & Entering,9.0
8768,42.9199981999999,-78.809394,0.0,Monday,7.0,Assault,2.0
8769,42.8717842519184,-78.85122097152221,21.0,Monday,5.0,Breaking & Entering,5.0
8770,42.910672639440705,-78.809581532271,0.0,Sunday,7.0,Theft,2.0
8771,42.9321886162996,-78.8075318136326,11.0,Saturday,8.0,Breaking & Entering,8.0
8772,42.893092100000004,-78.8728407,4.0,Sunday,11.0,Robbery,4.0
8773,42.952608000000005,-78.826295,10.0,Saturday,7.0,Theft,8.0
8774,42.9480788,-78.86916049999991,4.0,Sunday,6.0,Robbery,1.0
8775,42.8727516460244,-78.8598054249445,9.0,Thursday,9.0,Theft,5.0
8776,42.9365038,-78.8915138,15.0,Tuesday,5.0,Theft,1.0
8777,42.937243,-78.902855,9.0,Saturday,8.0,Theft,1.0
8778,42.9249224066905,-78.8779603565838,0.0,Sunday,11.0,Theft,7.0
8779,42.916604687629,-78.8686250700607,19.0,Sunday,8.0,Assault,4.0
8780,42.8960261,-78.8657765999999,10.0,Monday,2.0,Assault,4.0
8781,42.897974323620296,-78.845437641566,18.0,Saturday,5.0,Assault,5.0
8782,42.906428092327104,-78.83196150586659,20.0,Wednesday,9.0,Theft,5.0
8783,42.9538950825839,-78.8994652925124,0.0,Sunday,7.0,Theft,1.0
8784,42.8961363474777,-78.8200525174209,0.0,Wednesday,2.0,Robbery,5.0
8785,42.9100450062695,-78.8078248200813,0.0,Friday,9.0,Breaking & Entering,2.0
8786,42.8922207628545,-78.8649301993063,19.0,Sunday,12.0,Assault,4.0
8787,42.938935884137294,-78.83519192998159,16.0,Tuesday,6.0,Theft,9.0
8788,42.9047019448321,-78.87722952618759,13.0,Friday,2.0,Theft,4.0
8789,42.8754366068955,-78.82523369183909,11.0,Monday,2.0,Breaking & Entering,5.0
8790,42.9209681724686,-78.8065204267938,21.0,Sunday,10.0,Assault,2.0
8791,42.8847089908674,-78.8733287063083,21.0,Tuesday,9.0,Theft,4.0
8792,42.947968200000005,-78.81306690000001,23.0,Saturday,7.0,Breaking & Entering,8.0
8793,42.9199951885136,-78.8388108387385,20.0,Thursday,4.0,Assault,9.0
8794,42.908923523580604,-78.8787800019945,7.0,Friday,2.0,Theft of Vehicle,3.0
8795,42.8771311488948,-78.8408724308089,21.0,Saturday,11.0,Breaking & Entering,5.0
8796,42.9281014529628,-78.80691956760549,0.0,Thursday,2.0,Breaking & Entering,8.0
8797,42.9087070925599,-78.8775844982447,18.0,Saturday,11.0,Theft,3.0
8798,42.87179783717,-78.8570779066966,7.0,Tuesday,5.0,Breaking & Entering,5.0
8799,42.940942818329,-78.89992187186441,7.0,Monday,4.0,Theft,1.0
8800,42.938691023984,-78.9005825506248,6.0,Sunday,1.0,Breaking & Entering,1.0
8801,42.9093156491372,-78.80188708904879,2.0,Sunday,8.0,Robbery,2.0
8802,42.9388678148965,-78.8154732732134,2.0,Friday,12.0,Assault,9.0
8803,42.953892422529705,-78.8691707910975,23.0,Wednesday,3.0,Theft,1.0
8804,42.9126300139299,-78.86703889489809,20.0,Thursday,4.0,Theft,4.0
8805,42.904977,-78.839682,23.0,Monday,5.0,Assault,9.0
8806,42.9206010156054,-78.88316657718,18.0,Monday,6.0,Theft of Vehicle,3.0
8807,42.908723171763896,-78.81024629212979,3.0,Friday,7.0,Breaking & Entering,2.0
8808,42.8847537523921,-78.8550829819381,18.0,Tuesday,8.0,Theft,4.0
8809,42.9253783317099,-78.871316497923,23.0,Thursday,10.0,Theft,7.0
8810,42.9065089,-78.8174034,0.0,Sunday,6.0,Breaking & Entering,5.0
8811,42.923936066315,-78.8773956106202,14.0,Friday,9.0,Theft,7.0
8812,42.8803129399434,-78.8413706945663,3.0,Saturday,12.0,Assault,5.0
8813,42.9407038064003,-78.829746543332,8.0,Thursday,6.0,Theft,9.0
8814,42.9030244,-78.8106787999999,22.0,Monday,8.0,Assault,2.0
8815,42.8510294,-78.827934,19.0,Wednesday,8.0,Theft of Vehicle,6.0
8816,42.9399525427746,-78.8907670148767,9.0,Tuesday,3.0,Breaking & Entering,1.0
8817,42.9120463,-78.8473108,19.0,Monday,11.0,Theft,4.0
8818,42.943683852958294,-78.8083204880305,12.0,Monday,1.0,Breaking & Entering,8.0
8819,42.890578374549,-78.8743264247048,1.0,Sunday,12.0,Assault,4.0
8820,42.8518231331696,-78.8060475380846,6.0,Sunday,11.0,Theft,6.0
8821,42.9360762423802,-78.8499683909199,6.0,Friday,8.0,Theft,7.0
8822,42.93793828598629,-78.8270466863608,17.0,Saturday,6.0,Assault,9.0
8823,42.89189513847,-78.87444456614541,3.0,Sunday,4.0,Assault,4.0
8824,42.9009248030095,-78.86250652177671,7.0,Friday,6.0,Theft of Vehicle,4.0
